country,status,forest_type,region,mgmt_type,mgmt_strategy,species group,age_class,volume,stem_biomass,bark_biomass,branches_biomass,foliage_biomass,foliage/stem ratio,total_agb,bcef
BG,ForAWS,QC,BG31,H,E,broad,AgeCL_2,59.8,34.75605351,0.222891109,0.345155292,0.087106423,0%,35.41120633,0.59
BG,ForAWS,QC,BG31,H,E,broad,AgeCL_3,81.6,46.64520124,0.213450541,0.345726377,0.081619569,0%,47.28599773,0.58
BG,ForAWS,QC,BG31,H,E,broad,AgeCL_4,98.8,55.90304941,0.208493443,0.3443404,0.07822072,0%,56.53410397,0.57
BG,ForAWS,QC,BG31,H,E,broad,AgeCL_5,112.2,63.05509089,0.205594923,0.342526553,0.07594091,0%,63.67915328,0.57
BG,ForAWS,QC,BG31,H,E,broad,AgeCL_6,122.2,68.36241696,0.203841411,0.340858441,0.074398567,0%,68.98151538,0.56
BG,ForAWS,QC,BG31,H,E,broad,AgeCL_7,129.4,72.16922564,0.202756961,0.339521083,0.073357982,0%,72.78486167,0.56
BG,ForAWS,QC,BG31,H,E,broad,AgeCL_8,134.3,74.75346513,0.202093743,0.33855406,0.072679392,0%,75.36679233,0.56
BG,ForAWS,QC,BG31,H,E,broad,AgeCL_9,137.1,76.22790096,0.201739785,0.337982576,0.072301569,0%,76.83992489,0.56
BG,ForAWS,QC,BG31,H,E,broad,AgeCL_10,138.2,76.80670172,0.201605477,0.337754496,0.072155031,0%,77.41821672,0.56
BG,ForAWS,QC,BG31,H,E,broad,AgeCL_11,137.9,76.64887146,0.201641846,0.337816895,0.072194892,0%,77.26052509,0.56
BG,ForAWS,QC,BG31,H,E,broad,AgeCL_12,136.5,75.91208699,0.201814159,0.338106145,0.072381944,0%,76.52438924,0.56
BG,ForAWS,QC,BG31,H,E,broad,AgeCL_13,134.2,74.70077652,0.202106712,0.338574223,0.072693016,0%,75.31415047,0.56
BG,ForAWS,QC,BG31,H,E,broad,AgeCL_14,131.1,73.06638103,0.202520342,0.339190526,0.073119966,0%,73.68121186,0.56
BG,ForAWS,QC,BG31,H,E,broad,AgeCL_15,127.4,71.11294148,0.203044558,0.339902968,0.073641652,0%,71.72953066,0.56
BG,ForAWS,QC,BG31,H,E,broad,AgeCL_16,123.3,68.94477155,0.203666719,0.340661001,0.074236038,0%,69.56333531,0.56
BG,ForAWS,QC,BG31,H,E,broad,AgeCL_17,123.3,68.94477155,0.203666719,0.340661001,0.074236038,0%,69.56333531,0.56
BG,ForAWS,QC,BG31,H,E,broad,AgeCL_18,123.3,68.94477155,0.203666719,0.340661001,0.074236038,0%,69.56333531,0.56
BG,ForAWS,QC,BG31,H,E,broad,AgeCL_19,123.3,68.94477155,0.203666719,0.340661001,0.074236038,0%,69.56333531,0.56
BG,ForAWS,QC,BG31,H,E,broad,AgeCL_20,123.3,68.94477155,0.203666719,0.340661001,0.074236038,0%,69.56333531,0.56
BG,ForAWS,QC,BG32,C,E,broad,AgeCL_1,0.1,0.08178778,0.749024088,0.19893684,0.256949541,314%,1.029748708,10.30
BG,ForAWS,QC,BG32,C,E,broad,AgeCL_2,6.8,4.439012612,0.327591589,0.298903222,0.128580014,3%,5.194087437,0.76
BG,ForAWS,QC,BG32,C,E,broad,AgeCL_3,51.5,30.17197827,0.227988177,0.343882574,0.08974472,0%,30.83359374,0.60
BG,ForAWS,QC,BG32,C,E,broad,AgeCL_4,162.6,89.58571995,0.199225036,0.332253685,0.069145,0%,90.18634367,0.55
BG,ForAWS,QC,BG32,C,E,broad,AgeCL_5,317,168.5334392,0.198453015,0.288984483,0.056006151,0%,169.0768828,0.53
BG,ForAWS,QC,BG32,C,E,broad,AgeCL_6,456,237.7687467,0.207245529,0.248975144,0.048155978,0%,238.2731234,0.52
BG,ForAWS,QC,BG32,C,E,broad,AgeCL_7,531.7,274.9746818,0.214064987,0.228563875,0.04467634,0%,275.461987,0.52
BG,ForAWS,QC,BG32,C,E,broad,AgeCL_8,531.6,274.9257286,0.214055208,0.228590036,0.044680659,0%,275.4130545,0.52
BG,ForAWS,QC,BG32,C,E,broad,AgeCL_9,472.6,245.9540258,0.208636582,0.244398641,0.047354407,0%,246.4544154,0.52
BG,ForAWS,QC,BG32,C,E,broad,AgeCL_10,383,201.5750986,0.201922204,0.269681472,0.051990818,0%,202.0986931,0.53
BG,ForAWS,QC,BG32,C,E,broad,AgeCL_11,288,153.902461,0.19744707,0.297520516,0.057988391,0%,154.455417,0.54
BG,ForAWS,QC,BG32,C,E,broad,AgeCL_12,203.6,110.8353239,0.197159902,0.321674572,0.064876545,0%,111.4190349,0.55
BG,ForAWS,QC,BG32,C,E,broad,AgeCL_13,136.6,75.96472779,0.201801708,0.338085592,0.072368526,0%,76.57698362,0.56
BG,ForAWS,QC,BG32,C,E,broad,AgeCL_14,87.7,49.93942557,0.211501343,0.345379212,0.080341781,0%,50.57664791,0.58
BG,ForAWS,QC,BG32,C,E,broad,AgeCL_15,54.2,31.66723334,0.226206208,0.34438066,0.088841733,0%,32.32666194,0.60
BG,ForAWS,QC,BG32,C,E,broad,AgeCL_16,32.4,19.45785702,0.245898055,0.336975322,0.098015645,1%,20.13874604,0.62
BG,ForAWS,QC,BG32,C,E,broad,AgeCL_17,32.4,19.45785702,0.245898055,0.336975322,0.098015645,1%,20.13874604,0.62
BG,ForAWS,QC,BG32,C,E,broad,AgeCL_18,32.4,19.45785702,0.245898055,0.336975322,0.098015645,1%,20.13874604,0.62
BG,ForAWS,QC,BG32,C,E,broad,AgeCL_19,32.4,19.45785702,0.245898055,0.336975322,0.098015645,1%,20.13874604,0.62
BG,ForAWS,QC,BG32,C,E,broad,AgeCL_20,32.4,19.45785702,0.245898055,0.336975322,0.098015645,1%,20.13874604,0.62
BG,ForAWS,QC,BG32,C,T,broad,AgeCL_1,0.1,0.08178778,0.749024088,0.19893684,0.256949541,314%,1.029748708,10.30
BG,ForAWS,QC,BG32,C,T,broad,AgeCL_2,5.7,3.756184183,0.338889298,0.29417777,0.132428792,4%,4.521680043,0.79
BG,ForAWS,QC,BG32,C,T,broad,AgeCL_3,42.2,24.98793826,0.235306741,0.341392183,0.093277275,0%,25.65791446,0.61
BG,ForAWS,QC,BG32,C,T,broad,AgeCL_4,129.8,72.38037738,0.202700647,0.33944379,0.073301725,0%,72.99582354,0.56
BG,ForAWS,QC,BG32,C,T,broad,AgeCL_5,247.3,133.2332339,0.196730105,0.309386608,0.061065301,0%,133.8004159,0.54
BG,ForAWS,QC,BG32,C,T,broad,AgeCL_6,348.4,184.2949048,0.199919692,0.279757655,0.054019194,0%,184.8286013,0.53
BG,ForAWS,QC,BG32,C,T,broad,AgeCL_7,398.3,209.1893099,0.2029221,0.265271742,0.051140828,0%,209.7086446,0.53
BG,ForAWS,QC,BG32,C,T,broad,AgeCL_8,390.9,205.5086087,0.202430225,0.267400524,0.051548576,0%,206.029988,0.53
BG,ForAWS,QC,BG32,C,T,broad,AgeCL_9,341.4,180.7880267,0.199561894,0.28180983,0.054449211,0%,181.3238476,0.53
BG,ForAWS,QC,BG32,C,T,broad,AgeCL_10,272,145.7969051,0.197058467,0.302211578,0.059152649,0%,146.3553278,0.54
BG,ForAWS,QC,BG32,C,T,broad,AgeCL_11,201.1,109.5466702,0.197232423,0.322352989,0.065114704,0%,110.1313703,0.55
BG,ForAWS,QC,BG32,C,T,broad,AgeCL_12,139.9,77.70072865,0.201403025,0.337398177,0.071930603,0%,78.31146046,0.56
BG,ForAWS,QC,BG32,C,T,broad,AgeCL_13,92.4,52.4692112,0.210150169,0.344998269,0.079414169,0%,53.10377381,0.57
BG,ForAWS,QC,BG32,C,T,broad,AgeCL_14,58.4,33.9853562,0.223675956,0.344991792,0.087524326,0%,34.64154827,0.59
BG,ForAWS,QC,BG32,C,T,broad,AgeCL_15,35.5,21.21573439,0.24212516,0.338625983,0.09636898,0%,21.89285451,0.62
BG,ForAWS,QC,BG32,C,T,broad,AgeCL_16,20.9,12.84899877,0.265575076,0.327693115,0.106079729,1%,13.54834669,0.65
BG,ForAWS,QC,BG32,C,T,broad,AgeCL_17,20.9,12.84899877,0.265575076,0.327693115,0.106079729,1%,13.54834669,0.65
BG,ForAWS,QC,BG32,C,T,broad,AgeCL_18,20.9,12.84899877,0.265575076,0.327693115,0.106079729,1%,13.54834669,0.65
BG,ForAWS,QC,BG32,C,T,broad,AgeCL_19,20.9,12.84899877,0.265575076,0.327693115,0.106079729,1%,13.54834669,0.65
BG,ForAWS,QC,BG32,C,T,broad,AgeCL_20,20.9,12.84899877,0.265575076,0.327693115,0.106079729,1%,13.54834669,0.65
BG,ForAWS,QC,BG32,H,E,broad,AgeCL_1,32.8,19.68516783,0.245384711,0.337203812,0.09779395,0%,20.3655503,0.62
BG,ForAWS,QC,BG32,H,E,broad,AgeCL_2,59.8,34.75605351,0.222891109,0.345155292,0.087106423,0%,35.41120633,0.59
BG,ForAWS,QC,BG32,H,E,broad,AgeCL_3,81.6,46.64520124,0.213450541,0.345726377,0.081619569,0%,47.28599773,0.58
BG,ForAWS,QC,BG32,H,E,broad,AgeCL_4,98.8,55.90304941,0.208493443,0.3443404,0.07822072,0%,56.53410397,0.57
BG,ForAWS,QC,BG32,H,E,broad,AgeCL_5,112.2,63.05509089,0.205594923,0.342526553,0.07594091,0%,63.67915328,0.57
BG,ForAWS,QC,BG32,H,E,broad,AgeCL_6,122.2,68.36241696,0.203841411,0.340858441,0.074398567,0%,68.98151538,0.56
BG,ForAWS,QC,BG32,H,E,broad,AgeCL_7,129.4,72.16922564,0.202756961,0.339521083,0.073357982,0%,72.78486167,0.56
BG,ForAWS,QC,BG32,H,E,broad,AgeCL_8,134.3,74.75346513,0.202093743,0.33855406,0.072679392,0%,75.36679233,0.56
BG,ForAWS,QC,BG32,H,E,broad,AgeCL_9,137.1,76.22790096,0.201739785,0.337982576,0.072301569,0%,76.83992489,0.56
BG,ForAWS,QC,BG32,H,E,broad,AgeCL_10,138.2,76.80670172,0.201605477,0.337754496,0.072155031,0%,77.41821672,0.56
BG,ForAWS,QC,BG32,H,E,broad,AgeCL_11,137.9,76.64887146,0.201641846,0.337816895,0.072194892,0%,77.26052509,0.56
BG,ForAWS,QC,BG32,H,E,broad,AgeCL_12,136.5,75.91208699,0.201814159,0.338106145,0.072381944,0%,76.52438924,0.56
BG,ForAWS,QC,BG32,H,E,broad,AgeCL_13,134.2,74.70077652,0.202106712,0.338574223,0.072693016,0%,75.31415047,0.56
BG,ForAWS,QC,BG32,H,E,broad,AgeCL_14,131.1,73.06638103,0.202520342,0.339190526,0.073119966,0%,73.68121186,0.56
BG,ForAWS,QC,BG32,H,E,broad,AgeCL_15,127.4,71.11294148,0.203044558,0.339902968,0.073641652,0%,71.72953066,0.56
BG,ForAWS,QC,BG32,H,E,broad,AgeCL_16,123.3,68.94477155,0.203666719,0.340661001,0.074236038,0%,69.56333531,0.56
BG,ForAWS,QC,BG32,H,E,broad,AgeCL_17,123.3,68.94477155,0.203666719,0.340661001,0.074236038,0%,69.56333531,0.56
BG,ForAWS,QC,BG32,H,E,broad,AgeCL_18,123.3,68.94477155,0.203666719,0.340661001,0.074236038,0%,69.56333531,0.56
BG,ForAWS,QC,BG32,H,E,broad,AgeCL_19,123.3,68.94477155,0.203666719,0.340661001,0.074236038,0%,69.56333531,0.56
BG,ForAWS,QC,BG32,H,E,broad,AgeCL_20,123.3,68.94477155,0.203666719,0.340661001,0.074236038,0%,69.56333531,0.56
BG,ForAWS,QC,BG33,C,E,broad,AgeCL_1,0.1,0.08178778,0.749024088,0.19893684,0.256949541,314%,1.029748708,10.30
BG,ForAWS,QC,BG33,C,E,broad,AgeCL_2,6.8,4.439012612,0.327591589,0.298903222,0.128580014,3%,5.194087437,0.76
BG,ForAWS,QC,BG33,C,E,broad,AgeCL_3,51.5,30.17197827,0.227988177,0.343882574,0.08974472,0%,30.83359374,0.60
BG,ForAWS,QC,BG33,C,E,broad,AgeCL_4,162.6,89.58571995,0.199225036,0.332253685,0.069145,0%,90.18634367,0.55
BG,ForAWS,QC,BG33,C,E,broad,AgeCL_5,317,168.5334392,0.198453015,0.288984483,0.056006151,0%,169.0768828,0.53
BG,ForAWS,QC,BG33,C,E,broad,AgeCL_6,456,237.7687467,0.207245529,0.248975144,0.048155978,0%,238.2731234,0.52
BG,ForAWS,QC,BG33,C,E,broad,AgeCL_7,531.7,274.9746818,0.214064987,0.228563875,0.04467634,0%,275.461987,0.52
BG,ForAWS,QC,BG33,C,E,broad,AgeCL_8,531.6,274.9257286,0.214055208,0.228590036,0.044680659,0%,275.4130545,0.52
BG,ForAWS,QC,BG33,C,E,broad,AgeCL_9,472.6,245.9540258,0.208636582,0.244398641,0.047354407,0%,246.4544154,0.52
BG,ForAWS,QC,BG33,C,E,broad,AgeCL_10,383,201.5750986,0.201922204,0.269681472,0.051990818,0%,202.0986931,0.53
BG,ForAWS,QC,BG33,C,E,broad,AgeCL_11,288,153.902461,0.19744707,0.297520516,0.057988391,0%,154.455417,0.54
BG,ForAWS,QC,BG33,C,E,broad,AgeCL_12,203.6,110.8353239,0.197159902,0.321674572,0.064876545,0%,111.4190349,0.55
BG,ForAWS,QC,BG33,C,E,broad,AgeCL_13,136.6,75.96472779,0.201801708,0.338085592,0.072368526,0%,76.57698362,0.56
BG,ForAWS,QC,BG33,C,E,broad,AgeCL_14,87.7,49.93942557,0.211501343,0.345379212,0.080341781,0%,50.57664791,0.58
BG,ForAWS,QC,BG33,C,E,broad,AgeCL_15,54.2,31.66723334,0.226206208,0.34438066,0.088841733,0%,32.32666194,0.60
BG,ForAWS,QC,BG33,C,E,broad,AgeCL_16,32.4,19.45785702,0.245898055,0.336975322,0.098015645,1%,20.13874604,0.62
BG,ForAWS,QC,BG33,C,E,broad,AgeCL_17,32.4,19.45785702,0.245898055,0.336975322,0.098015645,1%,20.13874604,0.62
BG,ForAWS,QC,BG33,C,E,broad,AgeCL_18,32.4,19.45785702,0.245898055,0.336975322,0.098015645,1%,20.13874604,0.62
BG,ForAWS,QC,BG33,C,E,broad,AgeCL_19,32.4,19.45785702,0.245898055,0.336975322,0.098015645,1%,20.13874604,0.62
BG,ForAWS,QC,BG33,C,E,broad,AgeCL_20,32.4,19.45785702,0.245898055,0.336975322,0.098015645,1%,20.13874604,0.62
BG,ForAWS,QC,BG33,C,T,broad,AgeCL_1,0.1,0.08178778,0.749024088,0.19893684,0.256949541,314%,1.029748708,10.30
BG,ForAWS,QC,BG33,C,T,broad,AgeCL_2,5.7,3.756184183,0.338889298,0.29417777,0.132428792,4%,4.521680043,0.79
BG,ForAWS,QC,BG33,C,T,broad,AgeCL_3,42.2,24.98793826,0.235306741,0.341392183,0.093277275,0%,25.65791446,0.61
BG,ForAWS,QC,BG33,C,T,broad,AgeCL_4,129.8,72.38037738,0.202700647,0.33944379,0.073301725,0%,72.99582354,0.56
BG,ForAWS,QC,BG33,C,T,broad,AgeCL_5,247.3,133.2332339,0.196730105,0.309386608,0.061065301,0%,133.8004159,0.54
BG,ForAWS,QC,BG33,C,T,broad,AgeCL_6,348.4,184.2949048,0.199919692,0.279757655,0.054019194,0%,184.8286013,0.53
BG,ForAWS,QC,BG33,C,T,broad,AgeCL_7,398.3,209.1893099,0.2029221,0.265271742,0.051140828,0%,209.7086446,0.53
BG,ForAWS,QC,BG33,C,T,broad,AgeCL_8,390.9,205.5086087,0.202430225,0.267400524,0.051548576,0%,206.029988,0.53
BG,ForAWS,QC,BG33,C,T,broad,AgeCL_9,341.4,180.7880267,0.199561894,0.28180983,0.054449211,0%,181.3238476,0.53
BG,ForAWS,QC,BG33,C,T,broad,AgeCL_10,272,145.7969051,0.197058467,0.302211578,0.059152649,0%,146.3553278,0.54
BG,ForAWS,QC,BG33,C,T,broad,AgeCL_11,201.1,109.5466702,0.197232423,0.322352989,0.065114704,0%,110.1313703,0.55
BG,ForAWS,QC,BG33,C,T,broad,AgeCL_12,139.9,77.70072865,0.201403025,0.337398177,0.071930603,0%,78.31146046,0.56
BG,ForAWS,QC,BG33,C,T,broad,AgeCL_13,92.4,52.4692112,0.210150169,0.344998269,0.079414169,0%,53.10377381,0.57
BG,ForAWS,QC,BG33,C,T,broad,AgeCL_14,58.4,33.9853562,0.223675956,0.344991792,0.087524326,0%,34.64154827,0.59
BG,ForAWS,QC,BG33,C,T,broad,AgeCL_15,35.5,21.21573439,0.24212516,0.338625983,0.09636898,0%,21.89285451,0.62
BG,ForAWS,QC,BG33,C,T,broad,AgeCL_16,20.9,12.84899877,0.265575076,0.327693115,0.106079729,1%,13.54834669,0.65
BG,ForAWS,QC,BG33,C,T,broad,AgeCL_17,20.9,12.84899877,0.265575076,0.327693115,0.106079729,1%,13.54834669,0.65
BG,ForAWS,QC,BG33,C,T,broad,AgeCL_18,20.9,12.84899877,0.265575076,0.327693115,0.106079729,1%,13.54834669,0.65
BG,ForAWS,QC,BG33,C,T,broad,AgeCL_19,20.9,12.84899877,0.265575076,0.327693115,0.106079729,1%,13.54834669,0.65
BG,ForAWS,QC,BG33,C,T,broad,AgeCL_20,20.9,12.84899877,0.265575076,0.327693115,0.106079729,1%,13.54834669,0.65
BG,ForAWS,QC,BG33,H,E,broad,AgeCL_1,32.8,19.68516783,0.245384711,0.337203812,0.09779395,0%,20.3655503,0.62
BG,ForAWS,QC,BG33,H,E,broad,AgeCL_2,59.8,34.75605351,0.222891109,0.345155292,0.087106423,0%,35.41120633,0.59
BG,ForAWS,QC,BG33,H,E,broad,AgeCL_3,81.6,46.64520124,0.213450541,0.345726377,0.081619569,0%,47.28599773,0.58
BG,ForAWS,QC,BG33,H,E,broad,AgeCL_4,98.8,55.90304941,0.208493443,0.3443404,0.07822072,0%,56.53410397,0.57
BG,ForAWS,QC,BG33,H,E,broad,AgeCL_5,112.2,63.05509089,0.205594923,0.342526553,0.07594091,0%,63.67915328,0.57
BG,ForAWS,QC,BG33,H,E,broad,AgeCL_6,122.2,68.36241696,0.203841411,0.340858441,0.074398567,0%,68.98151538,0.56
BG,ForAWS,QC,BG33,H,E,broad,AgeCL_7,129.4,72.16922564,0.202756961,0.339521083,0.073357982,0%,72.78486167,0.56
BG,ForAWS,QC,BG33,H,E,broad,AgeCL_8,134.3,74.75346513,0.202093743,0.33855406,0.072679392,0%,75.36679233,0.56
BG,ForAWS,QC,BG33,H,E,broad,AgeCL_9,137.1,76.22790096,0.201739785,0.337982576,0.072301569,0%,76.83992489,0.56
BG,ForAWS,QC,BG33,H,E,broad,AgeCL_10,138.2,76.80670172,0.201605477,0.337754496,0.072155031,0%,77.41821672,0.56
BG,ForAWS,QC,BG33,H,E,broad,AgeCL_11,137.9,76.64887146,0.201641846,0.337816895,0.072194892,0%,77.26052509,0.56
BG,ForAWS,QC,BG33,H,E,broad,AgeCL_12,136.5,75.91208699,0.201814159,0.338106145,0.072381944,0%,76.52438924,0.56
BG,ForAWS,QC,BG33,H,E,broad,AgeCL_13,134.2,74.70077652,0.202106712,0.338574223,0.072693016,0%,75.31415047,0.56
BG,ForAWS,QC,BG33,H,E,broad,AgeCL_14,131.1,73.06638103,0.202520342,0.339190526,0.073119966,0%,73.68121186,0.56
BG,ForAWS,QC,BG33,H,E,broad,AgeCL_15,127.4,71.11294148,0.203044558,0.339902968,0.073641652,0%,71.72953066,0.56
BG,ForAWS,QC,BG33,H,E,broad,AgeCL_16,123.3,68.94477155,0.203666719,0.340661001,0.074236038,0%,69.56333531,0.56
BG,ForAWS,QC,BG33,H,E,broad,AgeCL_17,123.3,68.94477155,0.203666719,0.340661001,0.074236038,0%,69.56333531,0.56
BG,ForAWS,QC,BG33,H,E,broad,AgeCL_18,123.3,68.94477155,0.203666719,0.340661001,0.074236038,0%,69.56333531,0.56
BG,ForAWS,QC,BG33,H,E,broad,AgeCL_19,123.3,68.94477155,0.203666719,0.340661001,0.074236038,0%,69.56333531,0.56
BG,ForAWS,QC,BG33,H,E,broad,AgeCL_20,123.3,68.94477155,0.203666719,0.340661001,0.074236038,0%,69.56333531,0.56
BG,ForAWS,QC,BG34,C,E,broad,AgeCL_1,0.1,0.08178778,0.749024088,0.19893684,0.256949541,314%,1.029748708,10.30
BG,ForAWS,QC,BG34,C,E,broad,AgeCL_2,6.8,4.439012612,0.327591589,0.298903222,0.128580014,3%,5.194087437,0.76
BG,ForAWS,QC,BG34,C,E,broad,AgeCL_3,51.5,30.17197827,0.227988177,0.343882574,0.08974472,0%,30.83359374,0.60
BG,ForAWS,QC,BG34,C,E,broad,AgeCL_4,162.6,89.58571995,0.199225036,0.332253685,0.069145,0%,90.18634367,0.55
BG,ForAWS,QC,BG34,C,E,broad,AgeCL_5,317,168.5334392,0.198453015,0.288984483,0.056006151,0%,169.0768828,0.53
BG,ForAWS,QC,BG34,C,E,broad,AgeCL_6,456,237.7687467,0.207245529,0.248975144,0.048155978,0%,238.2731234,0.52
BG,ForAWS,QC,BG34,C,E,broad,AgeCL_7,531.7,274.9746818,0.214064987,0.228563875,0.04467634,0%,275.461987,0.52
BG,ForAWS,QC,BG34,C,E,broad,AgeCL_8,531.6,274.9257286,0.214055208,0.228590036,0.044680659,0%,275.4130545,0.52
BG,ForAWS,QC,BG34,C,E,broad,AgeCL_9,472.6,245.9540258,0.208636582,0.244398641,0.047354407,0%,246.4544154,0.52
BG,ForAWS,QC,BG34,C,E,broad,AgeCL_10,383,201.5750986,0.201922204,0.269681472,0.051990818,0%,202.0986931,0.53
BG,ForAWS,QC,BG34,C,E,broad,AgeCL_11,288,153.902461,0.19744707,0.297520516,0.057988391,0%,154.455417,0.54
BG,ForAWS,QC,BG34,C,E,broad,AgeCL_12,203.6,110.8353239,0.197159902,0.321674572,0.064876545,0%,111.4190349,0.55
BG,ForAWS,QC,BG34,C,E,broad,AgeCL_13,136.6,75.96472779,0.201801708,0.338085592,0.072368526,0%,76.57698362,0.56
BG,ForAWS,QC,BG34,C,E,broad,AgeCL_14,87.7,49.93942557,0.211501343,0.345379212,0.080341781,0%,50.57664791,0.58
BG,ForAWS,QC,BG34,C,E,broad,AgeCL_15,54.2,31.66723334,0.226206208,0.34438066,0.088841733,0%,32.32666194,0.60
BG,ForAWS,QC,BG34,C,E,broad,AgeCL_16,32.4,19.45785702,0.245898055,0.336975322,0.098015645,1%,20.13874604,0.62
BG,ForAWS,QC,BG34,C,E,broad,AgeCL_17,32.4,19.45785702,0.245898055,0.336975322,0.098015645,1%,20.13874604,0.62
BG,ForAWS,QC,BG34,C,E,broad,AgeCL_18,32.4,19.45785702,0.245898055,0.336975322,0.098015645,1%,20.13874604,0.62
BG,ForAWS,QC,BG34,C,E,broad,AgeCL_19,32.4,19.45785702,0.245898055,0.336975322,0.098015645,1%,20.13874604,0.62
BG,ForAWS,QC,BG34,C,E,broad,AgeCL_20,32.4,19.45785702,0.245898055,0.336975322,0.098015645,1%,20.13874604,0.62
BG,ForAWS,QC,BG34,C,T,broad,AgeCL_1,0.1,0.08178778,0.749024088,0.19893684,0.256949541,314%,1.029748708,10.30
BG,ForAWS,QC,BG34,C,T,broad,AgeCL_2,5.7,3.756184183,0.338889298,0.29417777,0.132428792,4%,4.521680043,0.79
BG,ForAWS,QC,BG34,C,T,broad,AgeCL_3,42.2,24.98793826,0.235306741,0.341392183,0.093277275,0%,25.65791446,0.61
BG,ForAWS,QC,BG34,C,T,broad,AgeCL_4,129.8,72.38037738,0.202700647,0.33944379,0.073301725,0%,72.99582354,0.56
BG,ForAWS,QC,BG34,C,T,broad,AgeCL_5,247.3,133.2332339,0.196730105,0.309386608,0.061065301,0%,133.8004159,0.54
BG,ForAWS,QC,BG34,C,T,broad,AgeCL_6,348.4,184.2949048,0.199919692,0.279757655,0.054019194,0%,184.8286013,0.53
BG,ForAWS,QC,BG34,C,T,broad,AgeCL_7,398.3,209.1893099,0.2029221,0.265271742,0.051140828,0%,209.7086446,0.53
BG,ForAWS,QC,BG34,C,T,broad,AgeCL_8,390.9,205.5086087,0.202430225,0.267400524,0.051548576,0%,206.029988,0.53
BG,ForAWS,QC,BG34,C,T,broad,AgeCL_9,341.4,180.7880267,0.199561894,0.28180983,0.054449211,0%,181.3238476,0.53
BG,ForAWS,QC,BG34,C,T,broad,AgeCL_10,272,145.7969051,0.197058467,0.302211578,0.059152649,0%,146.3553278,0.54
BG,ForAWS,QC,BG34,C,T,broad,AgeCL_11,201.1,109.5466702,0.197232423,0.322352989,0.065114704,0%,110.1313703,0.55
BG,ForAWS,QC,BG34,C,T,broad,AgeCL_12,139.9,77.70072865,0.201403025,0.337398177,0.071930603,0%,78.31146046,0.56
BG,ForAWS,QC,BG34,C,T,broad,AgeCL_13,92.4,52.4692112,0.210150169,0.344998269,0.079414169,0%,53.10377381,0.57
BG,ForAWS,QC,BG34,C,T,broad,AgeCL_14,58.4,33.9853562,0.223675956,0.344991792,0.087524326,0%,34.64154827,0.59
BG,ForAWS,QC,BG34,C,T,broad,AgeCL_15,35.5,21.21573439,0.24212516,0.338625983,0.09636898,0%,21.89285451,0.62
BG,ForAWS,QC,BG34,C,T,broad,AgeCL_16,20.9,12.84899877,0.265575076,0.327693115,0.106079729,1%,13.54834669,0.65
BG,ForAWS,QC,BG34,C,T,broad,AgeCL_17,20.9,12.84899877,0.265575076,0.327693115,0.106079729,1%,13.54834669,0.65
BG,ForAWS,QC,BG34,C,T,broad,AgeCL_18,20.9,12.84899877,0.265575076,0.327693115,0.106079729,1%,13.54834669,0.65
BG,ForAWS,QC,BG34,C,T,broad,AgeCL_19,20.9,12.84899877,0.265575076,0.327693115,0.106079729,1%,13.54834669,0.65
BG,ForAWS,QC,BG34,C,T,broad,AgeCL_20,20.9,12.84899877,0.265575076,0.327693115,0.106079729,1%,13.54834669,0.65
BG,ForAWS,QC,BG34,H,E,broad,AgeCL_1,32.8,19.68516783,0.245384711,0.337203812,0.09779395,0%,20.3655503,0.62
BG,ForAWS,QC,BG34,H,E,broad,AgeCL_2,59.8,34.75605351,0.222891109,0.345155292,0.087106423,0%,35.41120633,0.59
BG,ForAWS,QC,BG34,H,E,broad,AgeCL_3,81.6,46.64520124,0.213450541,0.345726377,0.081619569,0%,47.28599773,0.58
BG,ForAWS,QC,BG34,H,E,broad,AgeCL_4,98.8,55.90304941,0.208493443,0.3443404,0.07822072,0%,56.53410397,0.57
BG,ForAWS,QC,BG34,H,E,broad,AgeCL_5,112.2,63.05509089,0.205594923,0.342526553,0.07594091,0%,63.67915328,0.57
BG,ForAWS,QC,BG34,H,E,broad,AgeCL_6,122.2,68.36241696,0.203841411,0.340858441,0.074398567,0%,68.98151538,0.56
BG,ForAWS,QC,BG34,H,E,broad,AgeCL_7,129.4,72.16922564,0.202756961,0.339521083,0.073357982,0%,72.78486167,0.56
BG,ForAWS,QC,BG34,H,E,broad,AgeCL_8,134.3,74.75346513,0.202093743,0.33855406,0.072679392,0%,75.36679233,0.56
BG,ForAWS,QC,BG34,H,E,broad,AgeCL_9,137.1,76.22790096,0.201739785,0.337982576,0.072301569,0%,76.83992489,0.56
BG,ForAWS,QC,BG34,H,E,broad,AgeCL_10,138.2,76.80670172,0.201605477,0.337754496,0.072155031,0%,77.41821672,0.56
BG,ForAWS,QC,BG34,H,E,broad,AgeCL_11,137.9,76.64887146,0.201641846,0.337816895,0.072194892,0%,77.26052509,0.56
BG,ForAWS,QC,BG34,H,E,broad,AgeCL_12,136.5,75.91208699,0.201814159,0.338106145,0.072381944,0%,76.52438924,0.56
BG,ForAWS,QC,BG34,H,E,broad,AgeCL_13,134.2,74.70077652,0.202106712,0.338574223,0.072693016,0%,75.31415047,0.56
BG,ForAWS,QC,BG34,H,E,broad,AgeCL_14,131.1,73.06638103,0.202520342,0.339190526,0.073119966,0%,73.68121186,0.56
